system:index,aet,date,def,pdsi,pet,pr,ro,soil,srad,swe,tmmn,tmmx,vap,vpd,vs,.geo
197709,35.09814830135407,1977-09-01,1414.4108557492132,185.46848477018685,1449.5651539622597,2.2053829090335544,0.0,83.1473581638395,2341.5300126188854,0.0,131.74112109908341,264.18733568376945,1026.746206012698,149.4993276220262,305.6982459486488,"{""type"":""MultiPoint"",""coordinates"":[]}"
197710,516.0498753801517,1977-10-01,461.5918253401249,237.82260850050383,977.6954518340581,53.23764102175364,2.6671634615449835,72.6311861116963,1696.9272876779219,0.0,77.11968803400848,203.81879960392243,706.5010189253429,104.979012623915,258.0518155563769,"{""type"":""MultiPoint"",""coordinates"":[]}"
197711,410.68722748111065,1977-11-01,169.29375574890295,151.40265163756865,580.3958081760445,42.444267751926375,2.0852771434824304,65.58125218120382,1309.9078289955105,0.0,49.5290866812648,155.7212675075362,761.7406301456535,57.56868600132007,258.151182682901,"{""type"":""MultiPoint"",""coordinates"":[]}"
197712,368.41907371732276,1977-12-01,0.0,257.23025742994946,378.7589482511442,197.49554630251873,103.78168480164953,617.2771221543478,995.1431463431086,1.6207460834781116,16.873115708105214,95.33615638347442,591.1251374268838,36.025915521504835,230.78255341156228,"{""type"":""MultiPoint"",""coordinates"":[]}"
197801,365.0312517532832,1978-01-01,0.0,304.1933895987152,380.09112552092404,170.44817867009752,128.54331740247858,617.2771221543478,1015.6964478690742,6.934726967267638,14.089005754099185,89.73212485975422,616.3592892015919,30.741758224590626,278.2900108365669,"{""type"":""MultiPoint"",""coordinates"":[]}"
197802,463.10912547120324,1978-02-01,0.0,229.67593677487085,471.2662456476103,90.97742891194014,48.27255699386518,617.2771221543478,1364.6002584909181,3.3663713474470867,25.117164935492042,114.9375888698384,717.3580997195146,34.22090065094119,275.5358187477099,"{""type"":""MultiPoint"",""coordinates"":[]}"
197803,784.7819490253403,1978-03-01,0.19817768520212817,332.8298660256825,789.1666331802189,137.1983792831235,61.44524436072594,616.9317828768643,1694.6561617032678,0.6383467774966176,37.14295656393457,135.48860856272225,699.5712470013317,49.22481021063584,326.28422970371486,"{""type"":""MultiPoint"",""coordinates"":[]}"
197804,673.5265714619114,1978-04-01,467.2751101147135,296.44741357609803,1140.9703560037246,30.638142190926512,1.5958073066205232,240.43376672811021,2108.27506623592,9.81771010572071E-4,62.12875097453701,176.03368166030825,696.3259530018734,80.37529110454598,347.7045242839224,"{""type"":""MultiPoint"",""coordinates"":[]}"
197805,200.95095641504503,1978-05-01,1443.657316951734,203.40685856778234,1644.5372575102356,12.892215209313372,0.8780725173806878,161.90545763882895,2714.5663291803303,0.0,112.22070924159374,245.82166150649294,739.2125605557894,149.81507710645036,260.51306385777133,"{""type"":""MultiPoint"",""coordinates"":[]}"
197806,80.21421450100358,1978-06-01,1900.0605035573735,204.45404878316492,1980.2324675354655,4.492699479037811,0.0036487321949571403,124.4043126468598,3102.2631159893076,0.0,130.23730208185162,266.30001126177,751.8759194678787,177.29597033739256,354.87152873578583,"{""type"":""MultiPoint"",""coordinates"":[]}"
197807,22.738557925508463,1978-07-01,2321.9645701162026,180.6763301896824,2344.6804841393064,0.0,0.0,101.67120818965729,3215.6611724440613,0.0,170.96394752639748,321.9204326693503,1001.2888152413447,241.52998952478654,363.0143343729756,"{""type"":""MultiPoint"",""coordinates"":[]}"
197808,15.437367370235245,1978-08-01,1839.705880179377,161.036712693211,1855.1747997979096,0.0,0.0,86.242439840205,2858.439132302979,0.0,145.91410923265474,287.10533437066573,998.3213678717835,183.57962975264704,298.13647187607046,"{""type"":""MultiPoint"",""coordinates"":[]}"
197809,14.849055729734856,1978-09-01,1425.8213544907899,128.95600791013692,1440.7238411413794,0.07872466763852069,0.0,75.00808999961544,2419.4350593185586,0.0,124.75629229362048,259.61148860910544,983.2892764441372,145.7394469125698,298.48233973678396,"{""type"":""MultiPoint"",""coordinates"":[]}"
197810,467.73998065801004,1978-10-01,557.4681868562775,164.4431387220564,1025.2017104034974,48.338666848159,2.39678261128266,66.43348443668111,1731.0076407514155,0.0,104.01068550493264,231.5335125979001,924.6625144830573,116.11505250443973,253.4043294919694,"{""type"":""MultiPoint"",""coordinates"":[]}"
197811,104.17290621743457,1978-11-01,419.69837405298824,-139.48779592204352,526.7452452980739,10.25915603013481,0.5980845208795811,59.59670851997092,1418.4988770153493,0.0,20.242426934677752,134.03567332279422,577.153516002242,56.18792743615932,202.44355183477853,"{""type"":""MultiPoint"",""coordinates"":[]}"
197812,427.59537327335914,1978-12-01,0.0,-167.61687157247843,431.5122785224718,119.0785279602323,21.692896403800063,605.2253425975995,964.9467962164243,0.035888505481520803,28.606863268111468,109.31566797583031,687.3646395615269,35.30596098156445,319.67478166225027,"{""type"":""MultiPoint"",""coordinates"":[]}"
197901,349.28621647568485,1979-01-01,0.0,-221.2473412236365,363.59446784873137,97.9317796165209,58.48780869172316,617.2771221543478,1012.6679602080478,3.3557086649204773,10.078426074490416,94.13833883040856,640.6606855660639,28.98944042584433,262.5722230667414,"{""type"":""MultiPoint"",""coordinates"":[]}"
197902,495.77125835819595,1979-02-01,16.035643979700545,-321.76621243285865,519.6777147489928,54.59965165944023,9.798274381563713,589.6820985528548,1436.554571022311,1.3824418534673795,28.25762258179281,115.87738825273686,679.3694503345723,39.28137187657355,299.2950323093269,"{""type"":""MultiPoint"",""coordinates"":[]}"
197903,683.3052746792059,1979-03-01,113.28986099660281,-354.4571674378054,800.4963005287055,56.08261018229798,3.8847014754549702,439.50889401396796,1917.953939357876,0.23403372309384318,35.95365394195253,138.83198429818427,698.826284538077,50.70900209436326,250.73110206275138,"{""type"":""MultiPoint"",""coordinates"":[]}"
197904,448.83564321895307,1979-04-01,863.8137540861271,-418.7449340710943,1312.6062431235607,22.788313216333147,1.0546761004712968,209.10851334166597,2385.62741959958,0.0,75.10285107551249,195.24990833679408,655.0783070719433,101.96444989102962,327.69380930004877,"{""type"":""MultiPoint"",""coordinates"":[]}"
197905,277.70762405573925,1979-05-01,1280.8237532886992,-409.2820823598141,1558.4983056401056,22.859215911781593,1.0,148.50174761217147,2674.2216729448583,0.0,102.8886690420987,229.71390850415833,881.9026011701632,117.08149908431866,305.93578752991874,"{""type"":""MultiPoint"",""coordinates"":[]}"
197906,43.604985174266,1979-06-01,1994.3841138664168,-373.55053322242634,2038.073777231847,1.4215908385427498,0.0,116.6039434944391,3153.071212563946,0.0,142.6015762131839,277.51968955550194,912.8460385532925,179.4429452749942,371.94718664258806,"{""type"":""MultiPoint"",""coordinates"":[]}"
197907,20.124490112803798,1979-07-01,2191.654853897881,-339.13475082211613,2211.7880477700105,0.0,0.0,96.47200336032758,3177.944225842918,0.0,151.10864511389235,298.04151680972046,956.5082472432767,203.39064175383638,374.66282177045576,"{""type"":""MultiPoint"",""coordinates"":[]}"
197908,19.325360570244943,1979-08-01,1851.9498612112395,-303.038215983373,1871.2411078539346,0.567047135197081,0.0,82.48166593241008,2894.633633135518,0.0,153.86817221189975,292.2082615208661,1277.3902829801743,166.0739823618122,331.47036408666116,"{""type"":""MultiPoint"",""coordinates"":[]}"
197909,10.30175595321786,1979-09-01,1476.9971382332742,-291.5969143291698,1487.35752725749,0.0,0.0,72.16743970775353,2426.521967041448,0.0,141.06836614801372,283.92553469977014,1027.6529248611664,175.62178219355084,262.323499864899,"{""type"":""MultiPoint"",""coordinates"":[]}"
197910,701.5011104866637,1979-10-01,265.06831846548647,-119.98774110751427,966.6444631823648,73.473800896513,3.6680221545791425,68.43520386046426,1742.217923821253,0.0,98.9603417220619,222.08531164878676,919.101793365662,106.55884383863624,235.23139624085073,"{""type"":""MultiPoint"",""coordinates"":[]}"
197911,624.1288558489268,1979-11-01,0.0,273.4834814004858,624.1288558489268,123.84638999117938,13.370526248008618,549.0956349838686,1254.7363938723443,0.0,71.25184117724481,166.26809888133508,801.2414251940625,66.91025401202272,260.86613123671475,"{""type"":""MultiPoint"",""coordinates"":[]}"
197912,258.5701505749002,1979-12-01,0.0,372.30497255401815,275.718908920531,143.25621058125523,103.38755638187133,617.2771221543478,893.9974478300829,7.096995633992183,2.8457807144418363,84.55563946412437,666.0786028122914,21.000143862667755,255.1729555301341,"{""type"":""MultiPoint"",""coordinates"":[]}"
198001,228.95348331729633,1980-01-01,0.0,403.3158885924234,256.94391909891687,154.91051864325638,99.61732693382193,617.2771221543478,1004.2387106861954,39.47278896732271,-17.259013118400567,64.95329394566386,513.737908573711,25.014888903107583,255.71471734110222,"{""type"":""MultiPoint"",""coordinates"":[]}"
198002,301.9209589431698,1980-02-01,0.0,523.8198434573118,324.0571706709797,176.6482518376454,130.99064811150674,617.2771221543478,1144.8853508272516,54.940470877862445,-8.83097168975601,77.82976074374957,568.0822848271616,25.90097982838905,279.1843746124092,"{""type"":""MultiPoint"",""coordinates"":[]}"
198003,731.067575378807,1980-03-01,3.5442845019424127,523.2455135292718,745.716018761647,102.68593244540591,73.2753550480376,611.1608299041983,1732.948540092785,11.849391409293077,22.485362754675265,117.04683497376155,604.9817960065404,45.741680927274324,325.9637125099528,"{""type"":""MultiPoint"",""coordinates"":[]}"
198004,958.2224660234822,1980-04-01,169.39810372973793,564.1570843126239,1128.073024092445,73.74728885436545,13.68993084946758,370.7760669576789,2179.8114759209316,0.13547122223630498,53.4287487873897,164.90615100526566,646.6359602058735,75.5597248106859,359.69263720647194,"{""type"":""MultiPoint"",""coordinates"":[]}"
198005,291.1473281415073,1980-05-01,1405.4465912902363,507.7150341378357,1696.6328613849907,12.02387115012836,0.9757069070518107,194.89575444829742,2657.706621228337,0.0,107.35871470185444,242.90839072557176,756.6031281368049,143.23111055322994,323.64624699793643,"{""type"":""MultiPoint"",""coordinates"":[]}"
198006,54.157344189191235,1980-06-01,1955.6046174346586,455.47233211165485,2009.8151575282598,0.0,0.0,141.56199129297985,3199.6122754387293,0.0,139.78672828172958,277.60205453278076,870.7014564363044,182.2817032090065,338.2828992117709,"{""type"":""MultiPoint"",""coordinates"":[]}"
198007,29.16306745094235,1980-07-01,2135.161456433586,413.5036293739038,2164.3801208962627,0.0,0.0,112.40813825270301,3110.6950096499363,0.0,164.799656631464,300.9586069474932,1088.0375105264932,201.7466794417799,359.2270644666406,"{""type"":""MultiPoint"",""coordinates"":[]}"
198008,25.382966089572182,1980-08-01,1942.0537666004134,376.82839751252027,1967.4424047371679,0.6810932802005976,0.0,93.58037881662287,2904.092236890593,0.0,157.11964918157892,296.2954941913574,1089.4554815683903,191.6256330670582,335.7906804975873,"{""type"":""MultiPoint"",""coordinates"":[]}"
198009,15.124089362218335,1980-09-01,1412.6105740826827,322.94783585853753,1427.788068011313,0.0,0.0,80.37186380403055,2417.1933204522547,0.0,122.48720281117681,258.44687806463753,910.3898451431796,150.82667849628035,280.24441058215166,"{""type"":""MultiPoint"",""coordinates"":[]}"
198010,346.5658312986745,1980-10-01,684.3553992039588,294.13632651907847,1030.906865428087,35.4166808967086,1.9008530825259569,70.55936780304583,1734.6818244122826,0.0,103.08394556475739,224.33200080367433,868.3467501912379,115.18589501937646,260.7716381882431,"{""type"":""MultiPoint"",""coordinates"":[]}"
198011,207.57040053458738,1980-11-01,309.92893809109813,158.9868191094724,517.6757588144411,21.07214964108367,1.0076524343152806,62.91724989461608,1364.0807748804655,0.0,50.98277913602782,156.11756568607726,820.3219090888457,52.43731534058295,198.96732619345187,"{""type"":""MultiPoint"",""coordinates"":[]}"
198012,373.7260183717648,1980-12-01,0.0,172.41060660461414,378.90542449200035,151.60391795507965,58.614696243961674,617.2771221543478,951.9891611230632,0.20637907989567428,19.95446101287742,108.33678549396987,678.9514460099966,33.46841317847242,242.89683796920212,"{""type"":""MultiPoint"",""coordinates"":[]}"
